URI	Count
http://mo-ld.org/mine_vocabulary:hasExpressionCondition	10143
http://mo-ld.org/mine_vocabulary:hasCode	9607
http://mo-ld.org/mine_vocabulary:hasAnnotType	9607
http://mo-ld.org/mine_vocabulary:hasWithText	9590
http://mo-ld.org/mine_vocabulary:hasCDS	7084
http://mo-ld.org/mine_vocabulary:hasAllele	6968
http://mo-ld.org/mine_vocabulary:hasORF	6950
http://mo-ld.org/mine_vocabulary:hasReporter	6753
http://mo-ld.org/mine_vocabulary:hasPrimaryAccession	6724
http://mo-ld.org/mine_vocabulary:hasMolecularWeight	6704
http://mo-ld.org/mine_vocabulary:hasAla	6704
http://mo-ld.org/mine_vocabulary:hasAromaticityScore	6704
http://mo-ld.org/mine_vocabulary:hasAsn	6704
http://mo-ld.org/mine_vocabulary:hasCtermseq	6704
http://mo-ld.org/mine_vocabulary:hasCys	6704
http://mo-ld.org/mine_vocabulary:hasGlu	6704
http://mo-ld.org/mine_vocabulary:hasGly	6704
http://mo-ld.org/mine_vocabulary:hasHydrogen	6704
http://mo-ld.org/mine_vocabulary:hasIle	6704
http://mo-ld.org/mine_vocabulary:hasInstabilityIndex	6704
http://mo-ld.org/mine_vocabulary:hasLeu	6704
http://mo-ld.org/mine_vocabulary:hasLys	6704
http://mo-ld.org/mine_vocabulary:hasNitrogen	6704
http://mo-ld.org/mine_vocabulary:hasNoCysHalf	6704
http://mo-ld.org/mine_vocabulary:hasOxygen	6704
http://mo-ld.org/mine_vocabulary:hasPI	6704
http://mo-ld.org/mine_vocabulary:hasPhe	6704
http://mo-ld.org/mine_vocabulary:hasSer	6704
http://mo-ld.org/mine_vocabulary:hasArg	6704
http://mo-ld.org/mine_vocabulary:hasFopScore	6704
http://mo-ld.org/mine_vocabulary:hasGln	6704
http://mo-ld.org/mine_vocabulary:hasGravyScore	6704
http://mo-ld.org/mine_vocabulary:hasHis	6704
http://mo-ld.org/mine_vocabulary:hasNtermseq	6704
http://mo-ld.org/mine_vocabulary:hasPro	6704
http://mo-ld.org/mine_vocabulary:hasVal	6704
http://mo-ld.org/mine_vocabulary:hasAliphaticIndex	6704
http://mo-ld.org/mine_vocabulary:hasAllCysHalf	6704
http://mo-ld.org/mine_vocabulary:hasAsp	6704
http://mo-ld.org/mine_vocabulary:hasCai	6704
http://mo-ld.org/mine_vocabulary:hasCarbon	6704
http://mo-ld.org/mine_vocabulary:hasCodonBias	6704
http://mo-ld.org/mine_vocabulary:hasMet	6704
http://mo-ld.org/mine_vocabulary:hasSulphur	6704
http://mo-ld.org/mine_vocabulary:hasThr	6704
http://mo-ld.org/mine_vocabulary:hasTrp	6704
http://mo-ld.org/mine_vocabulary:hasGfpTagged	6234
http://mo-ld.org/mine_vocabulary:hasError	6234
http://mo-ld.org/mine_vocabulary:hasTapVisualized	6234
http://mo-ld.org/mine_vocabulary:hasGfpVisualized	6234
http://mo-ld.org/mine_vocabulary:hasLocalization	5617
http://mo-ld.org/mine_vocabulary:hasSite	5617
http://mo-ld.org/mine_vocabulary:hasDisease	5188
http://mo-ld.org/mine_vocabulary:hasInteractor	3674
http://mo-ld.org/mine_vocabulary:hasFunctionSummary	2125
http://mo-ld.org/mine_vocabulary:hasComplement	2004
http://mo-ld.org/mine_vocabulary:hasBiologicalRole	1668
http://mo-ld.org/mine_vocabulary:hasNotes	1266
http://mo-ld.org/mine_vocabulary:hasPathway	1139
http://mo-ld.org/mine_vocabulary:hasExpressionDataSetTag	975
http://mo-ld.org/mine_vocabulary:hasCategory	872
http://mo-ld.org/mine_vocabulary:hasExperimentalNterminalSequence	872
http://mo-ld.org/mine_vocabulary:hasExperimentalNterminalSite	872
http://mo-ld.org/mine_vocabulary:hasFileName	723
http://mo-ld.org/mine_vocabulary:hasComplex	657
http://mo-ld.org/mine_vocabulary:hasPhenotypeSummary	655
http://mo-ld.org/mine_vocabulary:hasStoichiometry	617
http://mo-ld.org/mine_vocabulary:hasNcRNAGene	505
http://mo-ld.org/mine_vocabulary:hasNoncodingExon	486
http://mo-ld.org/mine_vocabulary:hasGeoID	484
http://mo-ld.org/mine_vocabulary:hasPublicationYear	484
http://mo-ld.org/mine_vocabulary:hasAllAuthors	484
http://mo-ld.org/mine_vocabulary:hasPubmedID	484
http://mo-ld.org/mine_vocabulary:hasChannelCount	484
http://mo-ld.org/mine_vocabulary:hasNumConds	484
http://mo-ld.org/mine_vocabulary:hasNumGenes	484
http://mo-ld.org/mine_vocabulary:hasPlatformID	484
http://mo-ld.org/mine_vocabulary:hasPValue	423
http://mo-ld.org/mine_vocabulary:hasPredictedBindingSites	423
http://mo-ld.org/mine_vocabulary:hasNumIntragenicSites	423
http://mo-ld.org/mine_vocabulary:hasNumIntergenicSites	423
http://mo-ld.org/mine_vocabulary:hasIntron	377
http://mo-ld.org/mine_vocabulary:hasFunction	368
http://mo-ld.org/mine_vocabulary:hasSystematicName	359
http://mo-ld.org/mine_vocabulary:hasSummaryParagraph	271
http://mo-ld.org/mine_vocabulary:hasRegulationSummary	271
http://mo-ld.org/mine_vocabulary:hasLogo	239
http://mo-ld.org/mine_vocabulary:hasInteractionRegion	207
http://mo-ld.org/mine_vocabulary:hasARSConsensusSequence	196
http://mo-ld.org/mine_vocabulary:hasARS	196
http://mo-ld.org/mine_vocabulary:hasTransposableElementGene	179
http://mo-ld.org/mine_vocabulary:hasProteinProperty	177
http://mo-ld.org/mine_vocabulary:hasIsReversible	177
http://mo-ld.org/mine_vocabulary:hasPropertyName	177
http://mo-ld.org/mine_vocabulary:hasJasparAccession	173
http://mo-ld.org/mine_vocabulary:hasJasparClass	173
http://mo-ld.org/mine_vocabulary:hasJasparFamily	173
http://mo-ld.org/mine_vocabulary:hasProperties	140
http://mo-ld.org/mine_vocabulary:hasTelomere	110
http://www.w3.org/2000/01/rdf-schema#subClassOf	67
http://mo-ld.org/mine_vocabulary:hasCentromere	48
http://mo-ld.org/mine_vocabulary:hasPlus1TranslationalFrameshift	48
http://mo-ld.org/mine_vocabulary:hasGenus	32
http://mo-ld.org/mine_vocabulary:hasShortName	32
http://mo-ld.org/mine_vocabulary:hasSpecies	32
http://mo-ld.org/mine_vocabulary:hasXElement	32
http://mo-ld.org/mine_vocabulary:hasTaxonId	32
http://mo-ld.org/mine_vocabulary:hasTelomericRepeat	31
http://mo-ld.org/mine_vocabulary:hasXElementCombinatorialRepeat	28
http://mo-ld.org/mine_vocabulary:hasFivePrimeUTRIntron	24
http://mo-ld.org/mine_vocabulary:hasYPrimeElement	19
http://mo-ld.org/mine_vocabulary:hasPseudogene	18
http://mo-ld.org/mine_vocabulary:hasUrl	9
http://mo-ld.org/mine_vocabulary:hasInternalTranscribedSpacerRegion	8
http://mo-ld.org/mine_vocabulary:hasPlasmid	8
http://mo-ld.org/mine_vocabulary:hasCommonName	8
http://mo-ld.org/mine_vocabulary:hasExternalTranscribedSpacerRegion	8
http://mo-ld.org/mine_vocabulary:hasBlockedReadingFrame	6
http://mo-ld.org/mine_vocabulary:hasVersion	4
http://mo-ld.org/mine_vocabulary:hasFeatAttribute	4
http://mo-ld.org/mine_vocabulary:hasOrthologueEvidenceCode	4
http://mo-ld.org/mine_vocabulary:hasAbbreviation	4
http://mo-ld.org/mine_vocabulary:hasNonTranscribedRegion	3
http://mo-ld.org/mine_vocabulary:hasNotPhysicallyMapped	2
http://mo-ld.org/mine_vocabulary:hasInteinEncodingRegion	1
