URI	Count
http://mo-ld.org/mine_vocabulary:hasGOEvidenceCode	179323
http://mo-ld.org/mine_vocabulary:hasWithText	166513
http://mo-ld.org/mine_vocabulary:hasProtein	157165
http://mo-ld.org/mine_vocabulary:hasOntologyTermSynonym	136356
http://mo-ld.org/mine_vocabulary:hasLabel	117908
http://mo-ld.org/mine_vocabulary:hasHomologue	117711
http://mo-ld.org/mine_vocabulary:hasPhenotypeIsMonogenic	104141
http://mo-ld.org/mine_vocabulary:hasPATOTerm	104141
http://mo-ld.org/mine_vocabulary:hasTag	104141
http://mo-ld.org/mine_vocabulary:hasTranscript	97593
http://mo-ld.org/mine_vocabulary:hasImage	96550
http://mo-ld.org/mine_vocabulary:hasRNAClone	71337
http://mo-ld.org/mine_vocabulary:hasSequenceFeature	64188
http://mo-ld.org/mine_vocabulary:hasClone	63794
http://mo-ld.org/mine_vocabulary:hasChromosome	60814
http://mo-ld.org/mine_vocabulary:hasGenotype	56654
http://mo-ld.org/mine_vocabulary:hasObsolete	55993
http://mo-ld.org/mine_vocabulary:hasOntology	54061
http://mo-ld.org/mine_vocabulary:hasPrimaryAccession	53259
http://mo-ld.org/mine_vocabulary:hasSequenceAlteration	51193
http://mo-ld.org/mine_vocabulary:hasDescription	51045
http://mo-ld.org/mine_vocabulary:hasProbeLibrary	48658
http://mo-ld.org/mine_vocabulary:hasSequenceType	48658
http://mo-ld.org/mine_vocabulary:hasVector	45958
http://mo-ld.org/mine_vocabulary:hasLab	45148
http://mo-ld.org/mine_vocabulary:hasPerson	43957
http://mo-ld.org/mine_vocabulary:hasTypeDefinition	43325
http://mo-ld.org/mine_vocabulary:hasFeaturePrefix	41324
http://mo-ld.org/mine_vocabulary:hasMutagen	40915
http://mo-ld.org/mine_vocabulary:hasFeatureId	40915
http://mo-ld.org/mine_vocabulary:hasMutagee	40915
http://mo-ld.org/mine_vocabulary:hasReagent	34668
http://mo-ld.org/mine_vocabulary:hasHandle	31291
http://mo-ld.org/mine_vocabulary:hasWildtype	31291
http://mo-ld.org/mine_vocabulary:hasConstruct	29321
http://mo-ld.org/mine_vocabulary:hasAntibody	23865
http://mo-ld.org/mine_vocabulary:hasPubMedId	22266
http://mo-ld.org/mine_vocabulary:hasJournal	22264
http://mo-ld.org/mine_vocabulary:hasAccessionNumber	22264
http://mo-ld.org/mine_vocabulary:hasAuthorNames	22264
http://mo-ld.org/mine_vocabulary:hasTitle	22264
http://mo-ld.org/mine_vocabulary:hasFirstAuthor	22264
http://mo-ld.org/mine_vocabulary:hasYear	22264
http://mo-ld.org/mine_vocabulary:hasVolume	21941
http://mo-ld.org/mine_vocabulary:hasPages	21813
http://mo-ld.org/mine_vocabulary:hasTransgenicInsertion	21772
http://mo-ld.org/mine_vocabulary:hasDoi	20885
http://mo-ld.org/mine_vocabulary:hasIsWildType	20628
http://mo-ld.org/mine_vocabulary:hasGenoHandle	20628
http://mo-ld.org/mine_vocabulary:hasIsExtinct	20628
http://mo-ld.org/mine_vocabulary:hasGenoDisplayName	20628
http://mo-ld.org/mine_vocabulary:hasParentalGenotype	20598
http://mo-ld.org/mine_vocabulary:hasOntologySubset	16151
http://mo-ld.org/mine_vocabulary:hasEnvironmentalCondition	15195
http://mo-ld.org/mine_vocabulary:hasFeatureZygosity	12566
http://mo-ld.org/mine_vocabulary:hasSequence	11411
http://mo-ld.org/mine_vocabulary:hasLength	11411
http://mo-ld.org/mine_vocabulary:hasResidues	11411
http://mo-ld.org/mine_vocabulary:hasPolymerase	10204
http://mo-ld.org/mine_vocabulary:hasInsertSize	9510
http://mo-ld.org/mine_vocabulary:hasCloneSite	9384
http://mo-ld.org/mine_vocabulary:hasStatus	8956
http://mo-ld.org/mine_vocabulary:hasPCR	8839
http://mo-ld.org/mine_vocabulary:hasBackgrounds	7751
http://mo-ld.org/mine_vocabulary:hasFirstName	7476
http://mo-ld.org/mine_vocabulary:hasFullName	7476
http://mo-ld.org/mine_vocabulary:hasLastName	7476
http://mo-ld.org/mine_vocabulary:hasEmail	7312
http://mo-ld.org/mine_vocabulary:hasOmimPhenotype	6542
http://mo-ld.org/mine_vocabulary:hasConditionName	5473
http://mo-ld.org/mine_vocabulary:hasConditionGroup	5473
http://mo-ld.org/mine_vocabulary:hasDisease	4729
http://mo-ld.org/mine_vocabulary:hasThisseCloneRating	3179
http://mo-ld.org/mine_vocabulary:hasRegion	2759
http://mo-ld.org/mine_vocabulary:hasAbbrev	2328
http://mo-ld.org/mine_vocabulary:hasOffsetStart	2024
http://mo-ld.org/mine_vocabulary:hasVariation	2024
http://mo-ld.org/mine_vocabulary:hasOffsetEnd	2024
http://mo-ld.org/mine_vocabulary:hasHostOrganism	1994
http://mo-ld.org/mine_vocabulary:hasImmunogenOrganism	1777
http://mo-ld.org/mine_vocabulary:hasDigest	1540
http://mo-ld.org/mine_vocabulary:hasPhone	1128
http://mo-ld.org/mine_vocabulary:hasHeavyChainIsotype	983
http://mo-ld.org/mine_vocabulary:hasFax	932
http://mo-ld.org/mine_vocabulary:hasUrl	874
http://mo-ld.org/mine_vocabulary:hasQualifier	851
http://mo-ld.org/mine_vocabulary:hasPublisher	778
http://mo-ld.org/mine_vocabulary:hasInstituteName	383
http://mo-ld.org/mine_vocabulary:hasProblemType	321
http://mo-ld.org/mine_vocabulary:hasCompany	147
http://mo-ld.org/mine_vocabulary:hasLightChainIsotype	131
http://mo-ld.org/mine_vocabulary:hasSpecies	102
http://mo-ld.org/mine_vocabulary:hasDefinition	43
http://www.w3.org/2000/01/rdf-schema#subClassOf	36
http://mo-ld.org/mine_vocabulary:hasHost	18
http://mo-ld.org/mine_vocabulary:hasTissue	15
http://mo-ld.org/mine_vocabulary:hasCode	12
http://mo-ld.org/mine_vocabulary:hasRestrictionSites	9
http://mo-ld.org/mine_vocabulary:hasStage	8
http://mo-ld.org/mine_vocabulary:hasAbbreviation	8
http://mo-ld.org/mine_vocabulary:hasGenus	4
http://mo-ld.org/mine_vocabulary:hasShortName	4
http://mo-ld.org/mine_vocabulary:hasCommonName	4
http://mo-ld.org/mine_vocabulary:hasTaxonId	4
http://mo-ld.org/mine_vocabulary:hasPhenotypicallyInserted	2
http://mo-ld.org/mine_vocabulary:hasStandardEnvironment	2
http://mo-ld.org/mine_vocabulary:hasInnocuouslyInserted	2
http://mo-ld.org/mine_vocabulary:hasTimestamp	1
