Subject-Type	Property	Count	Distinct_count
http://mo-ld.org/resource/mousemine_MGIInteractsWith	http://mo-ld.org/mine_vocabulary:hasDataSource	4574909	4574909
http://mo-ld.org/resource/mousemine_MGIInteractsWith	http://mo-ld.org/mine_vocabulary:hasScore	4561304	4561304
http://mo-ld.org/resource/mousemine_MGIDirectedRelationship	http://mo-ld.org/mine_vocabulary:hasScore	4561304	4561304
http://mo-ld.org/resource/mousemine_MGIDirectedRelationship	http://mo-ld.org/mine_vocabulary:hasParticipantProductId	4275929	4275929
http://mo-ld.org/resource/mousemine_MGIInteractsWith	http://mo-ld.org/mine_vocabulary:hasParticipantProductId	4275929	4275929
http://mo-ld.org/resource/mousemine_Homologue	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	3929891	3929891
http://mo-ld.org/resource/mousemine_Homologue	http://mo-ld.org/mine_vocabulary:hasDataSet	3929891	3929891
http://mo-ld.org/resource/mousemine_Homologue	http://mo-ld.org/mine_vocabulary:hasType	3929891	3929891
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasHomologue	3862918	118984
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasHomologue	3862918	118984
http://mo-ld.org/resource/mousemine_Homologue	http://mo-ld.org/mine_vocabulary:hasOrthologueEvidence	3770137	3770137
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasHomologue	3304420	94348
http://mo-ld.org/resource/mousemine_Homologue	http://mo-ld.org/mine_vocabulary:hasCrossReference	3270271	3270271
http://mo-ld.org/resource/mousemine_OntologyRelation	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	2679822	1339911
http://mo-ld.org/resource/mousemine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasOntologyRelation	2679822	63185
http://mo-ld.org/resource/mousemine_Publication	http://mo-ld.org/mine_vocabulary:hasBioEntity	2672013	185157
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasPublication	2504196	817280
http://mo-ld.org/resource/mousemine_SequenceCollection	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2402681	800787
http://mo-ld.org/resource/mousemine_Allele	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2398974	799658
http://mo-ld.org/resource/mousemine_GOTerm	http://mo-ld.org/mine_vocabulary:hasOntologyRelation	2267438	42338
http://mo-ld.org/resource/mousemine_Synonym	http://mo-ld.org/mine_vocabulary:hasValue	2201214	2201214
http://mo-ld.org/resource/mousemine_Synonym	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2201214	2201214
http://mo-ld.org/resource/mousemine_Synonym	http://mo-ld.org/mine_vocabulary:hasBioEntity	2201214	2201214
http://mo-ld.org/mine_type:Value	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2051255	2051255
http://mo-ld.org/mine_type:Value	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	2051255	2051255
http://mo-ld.org/mine_type:Identifier	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	2010922	2010922
http://mo-ld.org/mine_type:Identifier	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2010922	2010922
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasSynonym	1894110	817213
http://mo-ld.org/resource/mousemine_CrossReference	http://mo-ld.org/mine_vocabulary:hasBioEntity	1777995	1777995
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasCrossReference	1722705	138309
http://mo-ld.org/resource/mousemine_OntologyAnnotationEvidence	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	1703335	1130578
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasGXDExpression	1623500	15913
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasSynonym	1604585	743819
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasSynonym	1600282	742690
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasCrossReference	1599523	110648
http://mo-ld.org/resource/mousemine_BioEntity	http://www.w3.org/2000/01/rdf-schema#label	1595553	1595553
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasStage	1509463	1509463
http://mo-ld.org/resource/mousemine_Publication	http://mo-ld.org/mine_vocabulary:hasGXDExpression	1509463	7031
http://mo-ld.org/resource/mousemine_GXDExpression	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1509463	1509463
http://mo-ld.org/resource/mousemine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasGXDExpression	1509463	3561
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasGenotype	1509463	1509463
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasEMAPATerm	1509463	1509463
http://mo-ld.org/resource/mousemine_EMAPATerm	http://mo-ld.org/mine_vocabulary:hasGXDExpression	1509463	3561
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasGXDExpression	1509463	14072
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasAssayId	1509463	1509463
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasSpecimenNum	1509463	1509463
http://mo-ld.org/resource/mousemine_AnatomyTerm	http://mo-ld.org/mine_vocabulary:hasGXDExpression	1509463	3561
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasPublication	1509463	1509463
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasAge	1509463	1509463
http://mo-ld.org/resource/mousemine_Genotype	http://mo-ld.org/mine_vocabulary:hasGXDExpression	1509463	4949
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasAssayType	1509463	1509463
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	1509463	1509463
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasEmaps	1509463	1509463
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasStrength	1509463	1509463
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasSex	1509097	1509097
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasGXDExpression	1504706	13881
http://mo-ld.org/resource/mousemine_CellLine	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1503506	946223
http://mo-ld.org/resource/mousemine_OntologyAnnotationEvidence	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1497179	1130578
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasProbe	1487568	1487568
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasDetected	1484265	1484265
http://mo-ld.org/resource/mousemine_Publication	http://mo-ld.org/mine_vocabulary:hasAuthor	1476701	221475
http://mo-ld.org/resource/mousemine_Author	http://mo-ld.org/mine_vocabulary:hasPublication	1476701	370189
http://mo-ld.org/resource/mousemine_DataSet	http://mo-ld.org/mine_vocabulary:hasBioEntity	1474958	13
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasStrain	1417006	1417006
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasCrossReference	1401996	94966
http://mo-ld.org/resource/mousemine_OntologyAnnotation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1377238	1067990
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasPublication	1368969	747966
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasPublication	1364250	746837
http://mo-ld.org/resource/mousemine_OntologyRelation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1339911	1339911
http://mo-ld.org/resource/mousemine_OntologyRelation	http://mo-ld.org/mine_vocabulary:hasRedundant	1339911	1339911
http://mo-ld.org/resource/mousemine_OntologyRelation	http://mo-ld.org/mine_vocabulary:hasDirect	1339911	1339911
http://mo-ld.org/resource/mousemine_OntologyRelation	http://mo-ld.org/mine_vocabulary:hasRelationship	1339911	1339911
http://mo-ld.org/resource/mousemine_SequenceFeature	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1329983	481893
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasDataSet	1309460	1134067
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasPublication	1307763	127994
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasOrganism	1218883	1218883
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasSymbol	1218819	1218819
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	1216971	1216971
http://mo-ld.org/mine_type:PrimaryIdentifier	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1216958	1216958
http://mo-ld.org/mine_type:PrimaryIdentifier	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1216958	1216958
http://mo-ld.org/resource/mousemine_OntologyAnnotationEvidence	http://mo-ld.org/mine_vocabulary:hasPublication	1188247	1130578
http://mo-ld.org/mine_type:Symbol	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1152181	1152181
http://mo-ld.org/mine_type:Symbol	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1152181	1152181
http://mo-ld.org/resource/mousemine_OntologyAnnotation	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotationEvidence	1130578	1067990
http://mo-ld.org/resource/mousemine_OntologyAnnotationEvidence	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotationEvidenceCode	1130578	1130578
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasAllele	1109840	673492
http://mo-ld.org/resource/mousemine_Gene	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1106209	388065
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasImage	1095656	1095656
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasPublication	1092772	59060
http://mo-ld.org/resource/mousemine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	1067990	30161
http://mo-ld.org/resource/mousemine_OntologyAnnotation	http://mo-ld.org/mine_vocabulary:hasBioEntity	1067990	1067990
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	1067990	127898
http://mo-ld.org/resource/mousemine_OntologyAnnotation	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	1067990	1067990
http://mo-ld.org/resource/mousemine_OntologyAnnotation	http://mo-ld.org/mine_vocabulary:hasDataSet	1067990	1067990
http://mo-ld.org/resource/mousemine_CrossReference	http://www.w3.org/2004/02/skos/core#exactMatch	1048575	1048575
http://mo-ld.org/resource/mousemine_GXDExpression	http://mo-ld.org/mine_vocabulary:hasPattern	965068	965068
http://mo-ld.org/resource/mousemine_CellLine	http://mo-ld.org/mine_vocabulary:hasStrain	946223	946223
http://mo-ld.org/resource/mousemine_CellLine	http://mo-ld.org/mine_vocabulary:hasCellLineType	946223	946223
http://mo-ld.org/resource/mousemine_CellLine	http://mo-ld.org/mine_vocabulary:hasCellLineDerivation	946005	946005
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasCellLine	925332	720425
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasCellLine	923656	718752
http://mo-ld.org/resource/mousemine_CellLine	http://mo-ld.org/mine_vocabulary:hasAllele	923656	919914
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasCellLine	923656	718752
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasDataSet	800787	800787
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasOrganism	800787	800787
http://mo-ld.org/resource/mousemine_SequenceCollection	http://www.w3.org/2000/01/rdf-schema#label	799978	799978
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasSymbol	799978	799978
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	799978	799978
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasOrganism	799658	799658
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasIsRecombinase	799658	799658
http://mo-ld.org/resource/mousemine_Allele	http://www.w3.org/2000/01/rdf-schema#label	799658	799658
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasIsRecombinase	799658	799658
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasSymbol	799658	799658
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasStrain	799658	799658
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasStrain	799658	799658
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	799658	799658
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasDataSet	799658	799658
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasIsWildType	799658	799658
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasIsWildType	799658	799658
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasIsRecombinase	799658	799658
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasIsWildType	799658	799658
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasAlleleType	780510	780510
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasAlleleType	780510	780510
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasAlleleType	780510	780510
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasAlleleMolecularMutation	750209	729749
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasAlleleMolecularMutation	750209	729749
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasAlleleMolecularMutation	750209	729749
http://mo-ld.org/resource/mousemine_MPTerm	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	739454	8810
http://mo-ld.org/resource/mousemine_GOEvidence	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	733202	366601
http://mo-ld.org/resource/mousemine_Location	http://mo-ld.org/mine_vocabulary:hasBioEntity	722986	361493
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasLocation	722924	384316
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasMolecularNote	721666	721666
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasMolecularNote	721666	721666
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasMolecularNote	721666	721666
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasGlTransmission	718728	718728
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasGlTransmission	718728	718728
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasGlTransmission	718728	718728
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasDataSet	675137	459003
http://mo-ld.org/resource/mousemine_GOAnnotation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	618496	309248
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasDataSet	604199	388065
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasSynonym	579651	187977
http://mo-ld.org/resource/mousemine_CellLine	http://www.w3.org/2000/01/rdf-schema#label	557283	557283
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasCellLineType	557283	557283
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasCellLineDerivation	557116	557116
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	498408	34923
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasLocation	482249	292763
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasOrganism	481893	481893
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasSOTerm	481893	481893
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	481571	29570
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasAllele	468557	70161
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	468557	468557
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	468557	468557
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	468557	468557
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasAllele	446559	58252
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasChromosome	402239	402239
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasSOTerm	388065	388065
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasOrganism	388065	388065
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasLength	384321	384321
http://mo-ld.org/resource/mousemine_Author	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	370189	370189
http://mo-ld.org/resource/mousemine_Author	http://www.w3.org/2000/01/rdf-schema#label	370189	370189
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasSynonym	369906	119033
http://mo-ld.org/resource/mousemine_GOEvidence	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	366601	366601
http://mo-ld.org/resource/mousemine_GOEvidence	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotationEvidenceCode	366601	366601
http://mo-ld.org/resource/mousemine_GOEvidence	http://mo-ld.org/mine_vocabulary:hasPublication	366601	366601
http://mo-ld.org/resource/mousemine_GOAnnotation	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotationEvidence	366601	309248
http://mo-ld.org/resource/mousemine_Location	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	361493	361493
http://mo-ld.org/resource/mousemine_Location	http://mo-ld.org/mine_vocabulary:hasEnd	361493	361493
http://mo-ld.org/resource/mousemine_Location	http://mo-ld.org/mine_vocabulary:hasStart	361493	361493
http://mo-ld.org/resource/mousemine_Location	http://mo-ld.org/mine_vocabulary:hasStrand	361431	361431
http://mo-ld.org/resource/mousemine_Chromosome	http://mo-ld.org/mine_vocabulary:hasLocation	361431	22885
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasSymbol	357248	357248
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasSOTerm	357248	357248
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	357248	357248
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasChromosome	331301	331301
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasSymbol	322468	322468
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	322468	322468
http://mo-ld.org/mine_type:End	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	318262	318262
http://mo-ld.org/mine_type:End	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	318262	318262
http://mo-ld.org/mine_type:Start	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	316375	316375
http://mo-ld.org/mine_type:Start	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	316375	316375
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasLocation	312208	312146
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasLength	312146	312146
http://mo-ld.org/resource/mousemine_GOAnnotation	http://mo-ld.org/mine_vocabulary:hasBioEntity	309248	309248
http://mo-ld.org/resource/mousemine_GOAnnotation	http://mo-ld.org/mine_vocabulary:hasDataSet	309248	309248
http://mo-ld.org/resource/mousemine_GOTerm	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	309248	16829
http://mo-ld.org/resource/mousemine_GOAnnotation	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	309248	309248
http://mo-ld.org/resource/mousemine_Gene	http://mo-ld.org/mine_vocabulary:hasGOAnnotation	307407	23958
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasGOAnnotation	307407	23958
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasGOAnnotation	307407	23958
http://mo-ld.org/resource/mousemine_Genotype	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	295416	60065
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasLength	292763	292763
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasChromosome	286162	286162
http://mo-ld.org/resource/mousemine_OntologyAnnotationEvidence	http://mo-ld.org/mine_vocabulary:hasWithText	278741	278741
http://mo-ld.org/resource/mousemine_GOEvidence	http://mo-ld.org/mine_vocabulary:hasWithText	278741	278741
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	275778	33134
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	274166	32910
http://mo-ld.org/resource/mousemine_Allele	http://mo-ld.org/mine_vocabulary:hasProjectCollection	251092	251092
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasProjectCollection	251092	251092
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasProjectCollection	251092	251092
http://mo-ld.org/mine_type:Score	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	234459	234459
http://mo-ld.org/mine_type:Score	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	234459	234459
http://mo-ld.org/resource/mousemine_Publication	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	224987	224987
http://mo-ld.org/resource/mousemine_Publication	http://mo-ld.org/mine_vocabulary:hasYear	224913	224913
http://mo-ld.org/resource/mousemine_Publication	http://mo-ld.org/mine_vocabulary:hasFirstAuthor	224877	224877
http://mo-ld.org/resource/mousemine_Publication	http://mo-ld.org/mine_vocabulary:hasTitle	224877	224877
http://mo-ld.org/mine_type:Title	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	224617	224617
http://mo-ld.org/mine_type:Title	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	224617	224617
http://mo-ld.org/resource/mousemine_Publication	http://mo-ld.org/mine_vocabulary:hasJournal	224571	224571
http://mo-ld.org/resource/mousemine_Publication	http://mo-ld.org/mine_vocabulary:hasPages	223010	223010
http://mo-ld.org/mine_type:MgiId	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	222903	222903
