Object-Type	Property	Count	Distinct_count
http://mo-ld.org/resource/mousemine_SOTerm	http://mo-ld.org/mine_vocabulary:hasSOTerm	481893	43
http://mo-ld.org/resource/mousemine_Chromosome	http://mo-ld.org/mine_vocabulary:hasChromosome	402239	22890
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasChromosome	402239	22890
http://mo-ld.org/mine_type:Length	http://mo-ld.org/mine_vocabulary:hasLength	384321	55854
http://mo-ld.org/resource/mousemine_GOEvidence	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotationEvidence	366601	366601
http://mo-ld.org/resource/mousemine_GOEvidenceCode	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotationEvidenceCode	366600	18
http://mo-ld.org/mine_type:Start	http://mo-ld.org/mine_vocabulary:hasStart	361493	316375
http://mo-ld.org/mine_type:End	http://mo-ld.org/mine_vocabulary:hasEnd	361493	318262
http://mo-ld.org/resource/mousemine_Chromosome	http://mo-ld.org/mine_vocabulary:hasBioEntity	361431	22885
http://mo-ld.org/mine_type:Strand	http://mo-ld.org/mine_vocabulary:hasStrand	361431	4
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasGenotype	355391	60065
http://mo-ld.org/resource/mousemine_OntologyAnnotation	http://mo-ld.org/mine_vocabulary:hasGOAnnotation	307407	307407
http://mo-ld.org/resource/mousemine_GOAnnotation	http://mo-ld.org/mine_vocabulary:hasGOAnnotation	307407	307407
http://mo-ld.org/resource/mousemine_Genotype	http://mo-ld.org/mine_vocabulary:hasBioEntity	295416	60065
http://mo-ld.org/mine_type:WithText	http://mo-ld.org/mine_vocabulary:hasWithText	278741	42177
http://mo-ld.org/mine_type:ProjectCollection	http://mo-ld.org/mine_vocabulary:hasProjectCollection	251092	18
http://mo-ld.org/mine_type:Year	http://mo-ld.org/mine_vocabulary:hasYear	224913	102
http://mo-ld.org/mine_type:FirstAuthor	http://mo-ld.org/mine_vocabulary:hasFirstAuthor	224877	115350
http://mo-ld.org/mine_type:Title	http://mo-ld.org/mine_vocabulary:hasTitle	224877	224617
http://mo-ld.org/mine_type:Journal	http://mo-ld.org/mine_vocabulary:hasJournal	224571	2520
http://mo-ld.org/mine_type:Pages	http://mo-ld.org/mine_vocabulary:hasPages	223010	94333
http://mo-ld.org/mine_type:MgiId	http://mo-ld.org/mine_vocabulary:hasMgiId	222903	222903
http://mo-ld.org/mine_type:MgiJnum	http://mo-ld.org/mine_vocabulary:hasMgiJnum	222903	222903
http://mo-ld.org/mine_type:Citation	http://mo-ld.org/mine_vocabulary:hasCitation	222903	222855
http://mo-ld.org/mine_type:Volume	http://mo-ld.org/mine_vocabulary:hasVolume	220751	2290
http://mo-ld.org/resource/mousemine_Pseudogene	http://mo-ld.org/mine_vocabulary:hasBioEntity	218464	13118
http://mo-ld.org/mine_type:PubMedId	http://mo-ld.org/mine_vocabulary:hasPubMedId	217528	217528
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasChromosome	212268	22839
http://mo-ld.org/mine_type:AbstractText	http://mo-ld.org/mine_vocabulary:hasAbstractText	211843	211058
http://mo-ld.org/mine_type:Issue	http://mo-ld.org/mine_vocabulary:hasIssue	210891	2802
http://mo-ld.org/resource/mousemine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasInteractionDetail	209499	104668
http://mo-ld.org/mine_type:Note	http://mo-ld.org/mine_vocabulary:hasNote	205799	60751
http://mo-ld.org/resource/mousemine_DNASegment	http://mo-ld.org/mine_vocabulary:hasBioEntity	191948	20356
http://mo-ld.org/mine_type:MgiType	http://mo-ld.org/mine_vocabulary:hasMgiType	187977	47
http://mo-ld.org/resource/mousemine_Interaction	http://mo-ld.org/mine_vocabulary:hasInteraction	187671	83003
http://mo-ld.org/resource/mousemine_AnatomyTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	173550	6450
http://mo-ld.org/resource/mousemine_EMAPATerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	173550	6450
http://mo-ld.org/resource/mousemine_OntologyTermSynonym	http://mo-ld.org/mine_vocabulary:hasOntologyTermSynonym	172083	164168
http://mo-ld.org/resource/mousemine_OtherGenomeFeature	http://mo-ld.org/mine_vocabulary:hasBioEntity	154424	24470
http://mo-ld.org/mine_type:Doi	http://mo-ld.org/mine_vocabulary:hasDoi	132540	132532
http://mo-ld.org/resource/mousemine_AlleleAttribute	http://mo-ld.org/mine_vocabulary:hasAlleleAttribute	124742	19
http://mo-ld.org/resource/mousemine_MGIMutationInvolves	http://mo-ld.org/mine_vocabulary:hasMGIMutationInvolves	113214	56607
http://mo-ld.org/resource/mousemine_MGIDirectedRelationship	http://mo-ld.org/mine_vocabulary:hasMGIMutationInvolves	113214	56607
http://mo-ld.org/mine_type:Role1	http://mo-ld.org/mine_vocabulary:hasRole1	104668	11
http://mo-ld.org/mine_type:Role2	http://mo-ld.org/mine_vocabulary:hasRole2	104668	11
http://mo-ld.org/resource/mousemine_InteractionExperiment	http://mo-ld.org/mine_vocabulary:hasInteractionExperiment	104668	7333
http://mo-ld.org/mine_type:RelationshipType	http://mo-ld.org/mine_vocabulary:hasRelationshipType	104668	23
http://mo-ld.org/mine_type:NcbiGeneNumber	http://mo-ld.org/mine_vocabulary:hasNcbiGeneNumber	101073	101068
http://mo-ld.org/resource/mousemine_Transgene	http://mo-ld.org/mine_vocabulary:hasBioEntity	96580	7611
http://mo-ld.org/mine_type:Description	http://mo-ld.org/mine_vocabulary:hasDescription	89999	76873
http://mo-ld.org/mine_type:PairState	http://mo-ld.org/mine_vocabulary:hasPairState	84843	9
http://mo-ld.org/resource/mousemine_GenotypeAllelePair	http://mo-ld.org/mine_vocabulary:hasGenotypeAllelePair	84843	84843
http://mo-ld.org/resource/mousemine_Ontology	http://mo-ld.org/mine_vocabulary:hasOntology	72460	6
http://mo-ld.org/mine_type:Obsolete	http://mo-ld.org/mine_vocabulary:hasObsolete	72460	1
http://mo-ld.org/mine_type:IsConditional	http://mo-ld.org/mine_vocabulary:hasIsConditional	65138	2
http://mo-ld.org/mine_type:Zygosity	http://mo-ld.org/mine_vocabulary:hasZygosity	65138	5
http://mo-ld.org/mine_type:ExistsAs	http://mo-ld.org/mine_vocabulary:hasExistsAs	65138	3
http://mo-ld.org/mine_type:AttributeString	http://mo-ld.org/mine_vocabulary:hasAttributeString	64229	209
http://mo-ld.org/mine_type:InheritanceMode	http://mo-ld.org/mine_vocabulary:hasInheritanceMode	48961	6
http://mo-ld.org/resource/mousemine_Strain	http://mo-ld.org/mine_vocabulary:hasBioEntity	43864	24546
http://mo-ld.org/resource/mousemine_SOTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	42662	1935
http://mo-ld.org/mine_type:StrainType	http://mo-ld.org/mine_vocabulary:hasStrainType	38538	8
http://mo-ld.org/resource/mousemine_QTL	http://mo-ld.org/mine_vocabulary:hasBioEntity	38079	5139
http://mo-ld.org/resource/mousemine_Pseudogene	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	30203	7242
http://mo-ld.org/mine_type:AnnotationExtension	http://mo-ld.org/mine_vocabulary:hasAnnotationExtension	29715	2
http://mo-ld.org/resource/mousemine_HeritablePhenotypicMarker	http://mo-ld.org/mine_vocabulary:hasBioEntity	27878	2737
http://mo-ld.org/resource/mousemine_GeneSegment	http://mo-ld.org/mine_vocabulary:hasBioEntity	22306	851
http://mo-ld.org/resource/mousemine_Transgene	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	20714	7560
http://mo-ld.org/resource/mousemine_MedicTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	19288	4522
http://mo-ld.org/resource/mousemine_DiseaseTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	19288	4522
http://mo-ld.org/mine_type:Qualifier	http://mo-ld.org/mine_vocabulary:hasQualifier	19045	7
http://mo-ld.org/resource/mousemine_QTL	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	14405	4762
http://mo-ld.org/mine_type:OtherRefs	http://mo-ld.org/mine_vocabulary:hasOtherRefs	13605	310
http://mo-ld.org/resource/mousemine_ChromosomeStructureVariation	http://mo-ld.org/mine_vocabulary:hasBioEntity	12698	1129
http://mo-ld.org/resource/mousemine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasInteractionTerm	11827	133
http://mo-ld.org/resource/mousemine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasInteractionTerm	11827	133
http://mo-ld.org/resource/mousemine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	11343	1257
http://mo-ld.org/resource/mousemine_ComplexClusterRegion	http://mo-ld.org/mine_vocabulary:hasBioEntity	10229	232
http://mo-ld.org/resource/mousemine_MGIExpressesComponent	http://mo-ld.org/mine_vocabulary:hasMGIExpressesComponent	8308	4154
http://mo-ld.org/resource/mousemine_MGIDirectedRelationship	http://mo-ld.org/mine_vocabulary:hasMGIExpressesComponent	8308	4154
http://mo-ld.org/resource/mousemine_HeritablePhenotypicMarker	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	8214	2732
http://mo-ld.org/mine_type:EndsAt	http://mo-ld.org/mine_vocabulary:hasEndsAt	6450	27
http://mo-ld.org/mine_type:StartsAt	http://mo-ld.org/mine_vocabulary:hasStartsAt	6450	27
http://mo-ld.org/resource/mousemine_Comment	http://mo-ld.org/mine_vocabulary:hasComment	5282	5282
http://mo-ld.org/resource/mousemine_Read	http://mo-ld.org/mine_vocabulary:hasBioEntity	4654	887
http://mo-ld.org/resource/mousemine_SyntenicRegion	http://mo-ld.org/mine_vocabulary:hasBioEntity	3988	1994
http://mo-ld.org/resource/mousemine_PseudogenicGeneSegment	http://mo-ld.org/mine_vocabulary:hasBioEntity	3844	196
http://mo-ld.org/resource/mousemine_ComplexClusterRegion	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	2957	141
http://mo-ld.org/mine_type:Creator	http://mo-ld.org/mine_vocabulary:hasCreator	2789	47
http://mo-ld.org/mine_type:Vector	http://mo-ld.org/mine_vocabulary:hasVector	2789	160
http://mo-ld.org/mine_type:VectorType	http://mo-ld.org/mine_vocabulary:hasVectorType	2786	5
http://mo-ld.org/mine_type:DerivationType	http://mo-ld.org/mine_vocabulary:hasDerivationType	2627	11
http://mo-ld.org/mine_type:DrivenBy	http://mo-ld.org/mine_vocabulary:hasDrivenBy	2495	1056
http://mo-ld.org/mine_type:NonMouseOrganism	http://mo-ld.org/mine_vocabulary:hasNonMouseOrganism	2108	25
http://mo-ld.org/mine_type:NonMouseGeneSymbol	http://mo-ld.org/mine_vocabulary:hasNonMouseGeneSymbol	2108	821
http://mo-ld.org/mine_type:NonMouseNcbiGeneId	http://mo-ld.org/mine_vocabulary:hasNonMouseNcbiGeneId	2065	809
http://mo-ld.org/resource/mousemine_SyntenicRegion	http://mo-ld.org/mine_vocabulary:hasSyntenicRegion	1994	1994
http://mo-ld.org/mine_type:Orientation	http://mo-ld.org/mine_vocabulary:hasOrientation	1994	2
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasSyntenicRegion	1994	1994
http://mo-ld.org/resource/mousemine_GeneSegment	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	1582	719
http://mo-ld.org/resource/mousemine_OtherGenomeFeature	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	1482	515
http://mo-ld.org/resource/mousemine_MGIClusterHasMember	http://mo-ld.org/mine_vocabulary:hasMGIClusterHasMember	1144	572
http://mo-ld.org/resource/mousemine_MGIDirectedRelationship	http://mo-ld.org/mine_vocabulary:hasMGIClusterHasMember	1144	572
http://mo-ld.org/resource/mousemine_ChromosomeStructureVariation	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	1071	318
http://mo-ld.org/resource/mousemine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	1071	318
http://mo-ld.org/resource/mousemine_PolymorphicPseudogene	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	1070	12
http://mo-ld.org/resource/mousemine_DNASegment	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	1016	170
http://mo-ld.org/resource/mousemine_PolymorphicPseudogene	http://mo-ld.org/mine_vocabulary:hasBioEntity	998	13
http://mo-ld.org/mine_type:InducedWith	http://mo-ld.org/mine_vocabulary:hasInducedWith	848	14
http://mo-ld.org/resource/mousemine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasComplexClusterRegion	572	89
http://mo-ld.org/resource/mousemine_ComplexClusterRegion	http://mo-ld.org/mine_vocabulary:hasComplexClusterRegion	572	89
http://mo-ld.org/resource/mousemine_BioEntity	http://mo-ld.org/mine_vocabulary:hasComplexClusterRegion	372	55
http://mo-ld.org/resource/mousemine_Insertion	http://mo-ld.org/mine_vocabulary:hasBioEntity	310	25
http://mo-ld.org/resource/mousemine_InteractionRegion	http://mo-ld.org/mine_vocabulary:hasBioEntity	225	163
http://mo-ld.org/mine_type:StartStatus	http://mo-ld.org/mine_vocabulary:hasStartStatus	163	5
http://mo-ld.org/resource/mousemine_InteractionRegion	http://mo-ld.org/mine_vocabulary:hasInteractionRegion	163	163
http://mo-ld.org/mine_type:EndStatus	http://mo-ld.org/mine_vocabulary:hasEndStatus	163	5
http://mo-ld.org/mine_type:Url	http://mo-ld.org/mine_vocabulary:hasUrl	119	99
http://mo-ld.org/resource/mousemine_PseudogenicGeneSegment	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	89	68
http://mo-ld.org/mine_type:Code	http://mo-ld.org/mine_vocabulary:hasCode	30	23
http://mo-ld.org/resource/mousemine_Insertion	http://mo-ld.org/mine_vocabulary:hasSequenceFeature	20	8
http://mo-ld.org/mine_type:ShortName	http://mo-ld.org/mine_vocabulary:hasShortName	7	7
http://mo-ld.org/mine_type:TaxonId	http://mo-ld.org/mine_vocabulary:hasTaxonId	7	7
http://mo-ld.org/mine_type:Species	http://mo-ld.org/mine_vocabulary:hasSpecies	7	7
http://mo-ld.org/mine_type:CommonName	http://mo-ld.org/mine_vocabulary:hasCommonName	7	7
http://mo-ld.org/mine_type:Genus	http://mo-ld.org/mine_vocabulary:hasGenus	7	7
http://mo-ld.org/mine_type:Version	http://mo-ld.org/mine_vocabulary:hasVersion	5	5
http://mo-ld.org/resource/mousemine_OrthologueEvidenceCode	http://mo-ld.org/mine_vocabulary:hasOrthologueEvidenceCode	2	1
http://mo-ld.org/mine_type:Abbreviation	http://mo-ld.org/mine_vocabulary:hasAbbreviation	1	1
