Object-Type	Property	Count	Distinct_count
http://mo-ld.org/resource/humanmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasChromosome	2797554	24
http://mo-ld.org/resource/humanmine_Chromosome	http://mo-ld.org/mine_vocabulary:hasChromosome	2797554	24
http://mo-ld.org/resource/humanmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasChromosome	2797554	24
http://mo-ld.org/resource/humanmine_OntologyRelation	http://mo-ld.org/mine_vocabulary:hasOntologyRelation	2666056	1333028
http://mo-ld.org/resource/humanmine_Protein	http://mo-ld.org/mine_vocabulary:hasBioEntity	2462213	179012
http://mo-ld.org/resource/humanmine_ProteinAtlasExpression	http://mo-ld.org/mine_vocabulary:hasProteinAtlasExpression	2295624	1147812
http://mo-ld.org/resource/humanmine_OntologyAnnotation	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	2050220	1026010
http://mo-ld.org/resource/humanmine_GOAnnotation	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	2050220	1026010
http://mo-ld.org/resource/humanmine_SOTerm	http://mo-ld.org/mine_vocabulary:hasSOTerm	2003978	17
http://mo-ld.org/resource/humanmine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasSOTerm	2003978	17
http://mo-ld.org/resource/humanmine_Sequence	http://mo-ld.org/mine_vocabulary:hasSequence	1941841	1941418
http://mo-ld.org/mine_type:Identifier	http://mo-ld.org/mine_vocabulary:hasIdentifier	1909257	573019
http://mo-ld.org/resource/humanmine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasInteractionDetail	1635422	817491
http://mo-ld.org/resource/humanmine_Exon	http://mo-ld.org/mine_vocabulary:hasExon	1602324	1476599
http://mo-ld.org/resource/humanmine_Region	http://mo-ld.org/mine_vocabulary:hasExon	1602324	1476599
http://mo-ld.org/resource/humanmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasExon	1602324	1476599
http://mo-ld.org/resource/humanmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasExon	1602324	1476599
http://mo-ld.org/resource/humanmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasProtein	1564635	145914
http://mo-ld.org/resource/humanmine_Protein	http://mo-ld.org/mine_vocabulary:hasProtein	1564635	145914
http://mo-ld.org/resource/humanmine_Region	http://mo-ld.org/mine_vocabulary:hasTranscript	1487773	136623
http://mo-ld.org/resource/humanmine_Transcript	http://mo-ld.org/mine_vocabulary:hasTranscript	1487773	136623
http://mo-ld.org/resource/humanmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasTranscript	1487773	136623
http://mo-ld.org/resource/humanmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasTranscript	1487773	136623
http://mo-ld.org/resource/humanmine_CDS	http://mo-ld.org/mine_vocabulary:hasBioEntity	1345436	94926
http://mo-ld.org/mine_type:Redundant	http://mo-ld.org/mine_vocabulary:hasRedundant	1333028	2
http://mo-ld.org/mine_type:Direct	http://mo-ld.org/mine_vocabulary:hasDirect	1333028	2
http://mo-ld.org/mine_type:Relationship	http://mo-ld.org/mine_vocabulary:hasRelationship	1333028	19
http://mo-ld.org/resource/humanmine_Interaction	http://mo-ld.org/mine_vocabulary:hasInteraction	1278216	460005
http://mo-ld.org/resource/humanmine_MRNA	http://mo-ld.org/mine_vocabulary:hasTranscript	1248208	94334
http://mo-ld.org/resource/humanmine_DataSource	http://mo-ld.org/mine_vocabulary:hasDataSource	1241179	41
http://mo-ld.org/resource/humanmine_CrossReference	http://mo-ld.org/mine_vocabulary:hasCrossReference	1241123	1241123
http://mo-ld.org/resource/humanmine_Synonym	http://mo-ld.org/mine_vocabulary:hasSynonym	1166126	1166126
http://mo-ld.org/mine_type:Value	http://mo-ld.org/mine_vocabulary:hasValue	1166126	736516
http://mo-ld.org/resource/humanmine_Tissue	http://mo-ld.org/mine_vocabulary:hasTissue	1147858	54
http://mo-ld.org/mine_type:ExpressionType	http://mo-ld.org/mine_vocabulary:hasExpressionType	1147812	2
http://mo-ld.org/mine_type:CellType	http://mo-ld.org/mine_vocabulary:hasCellType	1147812	44
http://mo-ld.org/mine_type:Level	http://mo-ld.org/mine_vocabulary:hasLevel	1147812	4
http://mo-ld.org/mine_type:Reliability	http://mo-ld.org/mine_vocabulary:hasReliability	1147812	4
http://mo-ld.org/resource/humanmine_ProteinDomainRegion	http://mo-ld.org/mine_vocabulary:hasProteinDomainRegion	1106556	553278
http://mo-ld.org/mine_type:Distance	http://mo-ld.org/mine_vocabulary:hasDistance	1014080	5
http://mo-ld.org/resource/humanmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasGeneFlankingRegion	1014080	1014080
http://mo-ld.org/resource/humanmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasGeneFlankingRegion	1014080	1014080
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	http://mo-ld.org/mine_vocabulary:hasBioEntity	1014080	1014080
http://mo-ld.org/mine_type:Direction	http://mo-ld.org/mine_vocabulary:hasDirection	1014080	2
http://mo-ld.org/mine_type:IncludeGene	http://mo-ld.org/mine_vocabulary:hasIncludeGene	1014080	2
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	http://mo-ld.org/mine_vocabulary:hasGeneFlankingRegion	1014080	1014080
http://mo-ld.org/mine_type:Description	http://mo-ld.org/mine_vocabulary:hasDescription	991594	308477
http://mo-ld.org/resource/humanmine_GOEvidence	http://mo-ld.org/mine_vocabulary:hasGOEvidence	941381	673177
http://mo-ld.org/mine_type:RelationshipType	http://mo-ld.org/mine_vocabulary:hasRelationshipType	817491	34
http://mo-ld.org/mine_type:Role1	http://mo-ld.org/mine_vocabulary:hasRole1	816771	14
http://mo-ld.org/resource/humanmine_InteractionExperiment	http://mo-ld.org/mine_vocabulary:hasInteractionExperiment	816771	39314
http://mo-ld.org/mine_type:Role2	http://mo-ld.org/mine_vocabulary:hasRole2	816771	14
http://mo-ld.org/resource/humanmine_GOEvidenceCode	http://mo-ld.org/mine_vocabulary:hasGOEvidenceCode	751793	21
http://mo-ld.org/mine_type:PubMedId	http://mo-ld.org/mine_vocabulary:hasPubMedId	751025	751025
http://mo-ld.org/mine_type:FirstAuthor	http://mo-ld.org/mine_vocabulary:hasFirstAuthor	750812	445513
http://mo-ld.org/mine_type:Journal	http://mo-ld.org/mine_vocabulary:hasJournal	749672	5523
http://mo-ld.org/mine_type:Title	http://mo-ld.org/mine_vocabulary:hasTitle	749672	749134
http://mo-ld.org/mine_type:Pages	http://mo-ld.org/mine_vocabulary:hasPages	749167	182986
http://mo-ld.org/mine_type:Volume	http://mo-ld.org/mine_vocabulary:hasVolume	749053	3239
http://mo-ld.org/mine_type:Year	http://mo-ld.org/mine_vocabulary:hasYear	737324	105
http://mo-ld.org/mine_type:AbstractText	http://mo-ld.org/mine_vocabulary:hasAbstractText	721009	720625
http://mo-ld.org/mine_type:Issue	http://mo-ld.org/mine_vocabulary:hasIssue	715720	4704
http://mo-ld.org/resource/humanmine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasUniProtFeature	675962	675962
http://mo-ld.org/mine_type:Begin	http://mo-ld.org/mine_vocabulary:hasBegin	675759	5526
http://mo-ld.org/mine_type:Month	http://mo-ld.org/mine_vocabulary:hasMonth	660090	17
http://mo-ld.org/resource/humanmine_GOAnnotation	http://mo-ld.org/mine_vocabulary:hasGOAnnotation	602782	602782
http://mo-ld.org/resource/humanmine_OntologyAnnotation	http://mo-ld.org/mine_vocabulary:hasGOAnnotation	602782	602782
http://mo-ld.org/resource/humanmine_ProteinDomain	http://mo-ld.org/mine_vocabulary:hasProteinDomain	553278	10726
http://mo-ld.org/mine_type:Database	http://mo-ld.org/mine_vocabulary:hasDatabase	553278	11
http://mo-ld.org/resource/humanmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasProteinDomain	553278	10726
http://mo-ld.org/resource/humanmine_Homologue	http://mo-ld.org/mine_vocabulary:hasHomologue	547918	547918
http://mo-ld.org/resource/humanmine_OrthologueEvidence	http://mo-ld.org/mine_vocabulary:hasOrthologueEvidence	547918	1
http://mo-ld.org/mine_type:Doi	http://mo-ld.org/mine_vocabulary:hasDoi	547499	547372
http://mo-ld.org/resource/humanmine_Comment	http://mo-ld.org/mine_vocabulary:hasComment	493195	293050
http://mo-ld.org/mine_type:WithText	http://mo-ld.org/mine_vocabulary:hasWithText	463035	55143
http://mo-ld.org/mine_type:Symbol	http://mo-ld.org/mine_vocabulary:hasSymbol	438696	419230
http://mo-ld.org/resource/humanmine_Transcript	http://mo-ld.org/mine_vocabulary:hasBioEntity	406619	136624
http://mo-ld.org/resource/humanmine_Pathway	http://mo-ld.org/mine_vocabulary:hasPathway	377011	3403
http://mo-ld.org/mine_type:Md5checksum	http://mo-ld.org/mine_vocabulary:hasMd5checksum	316300	156546
http://mo-ld.org/resource/humanmine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasMammalianPhenotypeTerm	303115	19988
http://mo-ld.org/resource/humanmine_MammalianPhenotypeTerm	http://mo-ld.org/mine_vocabulary:hasMammalianPhenotypeTerm	303115	19988
http://mo-ld.org/resource/humanmine_MRNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	283002	94334
http://mo-ld.org/resource/humanmine_HPOTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	201756	10088
http://mo-ld.org/mine_type:SecondaryIdentifier	http://mo-ld.org/mine_vocabulary:hasSecondaryIdentifier	193447	193291
http://mo-ld.org/resource/humanmine_MammalianPhenotypeTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	182538	11048
http://mo-ld.org/mine_type:PrimaryAccession	http://mo-ld.org/mine_vocabulary:hasPrimaryAccession	179012	179012
http://mo-ld.org/mine_type:UniprotName	http://mo-ld.org/mine_vocabulary:hasUniprotName	156556	126801
http://mo-ld.org/mine_type:IsFragment	http://mo-ld.org/mine_vocabulary:hasIsFragment	156556	1
http://mo-ld.org/mine_type:UniprotAccession	http://mo-ld.org/mine_vocabulary:hasUniprotAccession	156556	126801
http://mo-ld.org/mine_type:IsUniprotCanonical	http://mo-ld.org/mine_vocabulary:hasIsUniprotCanonical	156556	2
http://mo-ld.org/resource/humanmine_Disease	http://mo-ld.org/mine_vocabulary:hasDisease	149932	7429
http://mo-ld.org/resource/humanmine_OntologyTermSynonym	http://mo-ld.org/mine_vocabulary:hasOntologyTermSynonym	148568	147359
http://mo-ld.org/resource/humanmine_ProteinDomain	http://mo-ld.org/mine_vocabulary:hasBioEntity	132286	28714
http://mo-ld.org/mine_type:MolecularWeight	http://mo-ld.org/mine_vocabulary:hasMolecularWeight	126801	71002
http://mo-ld.org/resource/humanmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasAllele	121122	50789
http://mo-ld.org/resource/humanmine_Allele	http://mo-ld.org/mine_vocabulary:hasAllele	121122	50789
http://mo-ld.org/resource/humanmine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasAllele	121122	50789
http://mo-ld.org/resource/humanmine_NcRNA	http://mo-ld.org/mine_vocabulary:hasTranscript	100785	29234
http://mo-ld.org/resource/humanmine_OntologyAnnotation	http://mo-ld.org/mine_vocabulary:hasHPOAnnotation	84913	78208
http://mo-ld.org/resource/humanmine_HPOAnnotation	http://mo-ld.org/mine_vocabulary:hasHPOAnnotation	84913	78208
http://mo-ld.org/resource/humanmine_NcRNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	84452	29235
http://mo-ld.org/resource/humanmine_Ontology	http://mo-ld.org/mine_vocabulary:hasOntology	79133	6
http://mo-ld.org/resource/humanmine_HPOEvidence	http://mo-ld.org/mine_vocabulary:hasHPOEvidence	78616	78616
http://mo-ld.org/mine_type:AssignedBy	http://mo-ld.org/mine_vocabulary:hasAssignedBy	78616	9
http://mo-ld.org/resource/humanmine_HPOTerm	http://mo-ld.org/mine_vocabulary:hasHPOTerm	78403	6724
http://mo-ld.org/resource/humanmine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasHPOTerm	78403	6724
http://mo-ld.org/mine_type:Source	http://mo-ld.org/mine_vocabulary:hasSource	75641	7287
http://mo-ld.org/resource/humanmine_Genotype	http://mo-ld.org/mine_vocabulary:hasGenotype	73672	53358
http://mo-ld.org/mine_type:Obsolete	http://mo-ld.org/mine_vocabulary:hasObsolete	66320	1
http://mo-ld.org/resource/humanmine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasInteractionTerm	57310	192
http://mo-ld.org/resource/humanmine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasInteractionTerm	57310	192
http://mo-ld.org/resource/humanmine_Allele	http://mo-ld.org/mine_vocabulary:hasBioEntity	54906	54906
http://mo-ld.org/resource/humanmine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasBioEntity	54906	54906
http://mo-ld.org/mine_type:GeneticBackground	http://mo-ld.org/mine_vocabulary:hasGeneticBackground	53359	13174
http://mo-ld.org/mine_type:AnnotationExtension	http://mo-ld.org/mine_vocabulary:hasAnnotationExtension	48516	13647
http://mo-ld.org/mine_type:Zygosity	http://mo-ld.org/mine_vocabulary:hasZygosity	46452	3
http://mo-ld.org/resource/humanmine_SOTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	42662	1935
http://mo-ld.org/mine_type:BriefDescription	http://mo-ld.org/mine_vocabulary:hasBriefDescription	37615	36766
http://mo-ld.org/resource/humanmine_Match	http://mo-ld.org/mine_vocabulary:hasBioEntity	35425	16313
http://mo-ld.org/mine_type:ShortName	http://mo-ld.org/mine_vocabulary:hasShortName	28470	28470
http://mo-ld.org/resource/humanmine_GWASResult	http://mo-ld.org/mine_vocabulary:hasGWASResult	22002	11001
http://mo-ld.org/mine_type:ScoreType	http://mo-ld.org/mine_vocabulary:hasScoreType	16287	1
http://mo-ld.org/mine_type:Score	http://mo-ld.org/mine_vocabulary:hasScore	16287	8559
http://mo-ld.org/resource/humanmine_ECNumber	http://mo-ld.org/mine_vocabulary:hasECNumber	15679	1410
http://mo-ld.org/mine_type:Qualifier	http://mo-ld.org/mine_vocabulary:hasQualifier	12807	22
http://mo-ld.org/resource/humanmine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	11115	1204
http://mo-ld.org/resource/humanmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasSNP	11001	8811
http://mo-ld.org/resource/humanmine_GWAS	http://mo-ld.org/mine_vocabulary:hasGWAS	11001	1305
http://mo-ld.org/resource/humanmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasSNP	11001	8811
http://mo-ld.org/mine_type:Phenotype	http://mo-ld.org/mine_vocabulary:hasPhenotype	11001	774
http://mo-ld.org/resource/humanmine_SNP	http://mo-ld.org/mine_vocabulary:hasSNP	11001	8811
http://mo-ld.org/mine_type:AssociatedVariantRiskAllele	http://mo-ld.org/mine_vocabulary:hasAssociatedVariantRiskAllele	10958	42
http://mo-ld.org/resource/humanmine_SNP	http://mo-ld.org/mine_vocabulary:hasBioEntity	8811	8811
http://mo-ld.org/mine_type:RiskAlleleFreqInControls	http://mo-ld.org/mine_vocabulary:hasRiskAlleleFreqInControls	7444	685
http://mo-ld.org/mine_type:FrequencyModifier	http://mo-ld.org/mine_vocabulary:hasFrequencyModifier	6003	456
http://mo-ld.org/resource/humanmine_PrimaryTranscript	http://mo-ld.org/mine_vocabulary:hasBioEntity	5643	1881
http://mo-ld.org/resource/humanmine_DiseaseSynonym	http://mo-ld.org/mine_vocabulary:hasDiseaseSynonym	4627	4627
http://mo-ld.org/resource/humanmine_Interactor	http://mo-ld.org/mine_vocabulary:hasInteractor	3311	900
http://mo-ld.org/resource/humanmine_CDNAMatch	http://mo-ld.org/mine_vocabulary:hasBioEntity	3210	262
http://mo-ld.org/resource/humanmine_Component	http://mo-ld.org/mine_vocabulary:hasComponent	2004	2004
http://mo-ld.org/resource/humanmine_PrimaryTranscript	http://mo-ld.org/mine_vocabulary:hasTranscript	1881	1881
http://mo-ld.org/mine_type:InitialSample	http://mo-ld.org/mine_vocabulary:hasInitialSample	1305	1281
http://mo-ld.org/mine_type:ReplicateSample	http://mo-ld.org/mine_vocabulary:hasReplicateSample	1305	903
http://mo-ld.org/resource/humanmine_InteractionRegion	http://mo-ld.org/mine_vocabulary:hasInteractionRegion	1160	1160
http://mo-ld.org/mine_type:ConfidenceText	http://mo-ld.org/mine_vocabulary:hasConfidenceText	1116	1
http://mo-ld.org/mine_type:BiologicalRole	http://mo-ld.org/mine_vocabulary:hasBiologicalRole	900	4
http://mo-ld.org/resource/humanmine_TRNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	858	440
http://mo-ld.org/resource/humanmine_VGeneSegment	http://mo-ld.org/mine_vocabulary:hasBioEntity	836	418
http://mo-ld.org/resource/humanmine_Complex	http://mo-ld.org/mine_vocabulary:hasComplex	720	172
http://mo-ld.org/mine_type:Stoichiometry	http://mo-ld.org/mine_vocabulary:hasStoichiometry	701	9
http://mo-ld.org/resource/humanmine_TRNA	http://mo-ld.org/mine_vocabulary:hasTranscript	468	440
http://mo-ld.org/mine_type:StartStatus	http://mo-ld.org/mine_vocabulary:hasStartStatus	439	5
http://mo-ld.org/mine_type:EndStatus	http://mo-ld.org/mine_vocabulary:hasEndStatus	439	5
http://mo-ld.org/mine_type:Function	http://mo-ld.org/mine_vocabulary:hasFunction	343	249
http://mo-ld.org/mine_type:SystematicName	http://mo-ld.org/mine_vocabulary:hasSystematicName	332	330
http://mo-ld.org/resource/humanmine_SmallMolecule	http://mo-ld.org/mine_vocabulary:hasBioEntity	299	17
http://mo-ld.org/mine_type:Properties	http://mo-ld.org/mine_vocabulary:hasProperties	261	165
http://mo-ld.org/resource/humanmine_JGeneSegment	http://mo-ld.org/mine_vocabulary:hasBioEntity	210	105
http://mo-ld.org/resource/humanmine_DGeneSegment	http://mo-ld.org/mine_vocabulary:hasBioEntity	64	32
http://mo-ld.org/resource/humanmine_CGeneSegment	http://mo-ld.org/mine_vocabulary:hasBioEntity	56	28
http://mo-ld.org/resource/humanmine_RRNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	53	19
http://mo-ld.org/resource/humanmine_TissueGroup	http://mo-ld.org/mine_vocabulary:hasTissueGroup	46	12
http://mo-ld.org/mine_type:Url	http://mo-ld.org/mine_vocabulary:hasUrl	24	24
http://mo-ld.org/mine_type:Code	http://mo-ld.org/mine_vocabulary:hasCode	21	21
http://mo-ld.org/resource/humanmine_RRNA	http://mo-ld.org/mine_vocabulary:hasTranscript	19	19
http://mo-ld.org/mine_type:TaxonId	http://mo-ld.org/mine_vocabulary:hasTaxonId	9	9
http://mo-ld.org/mine_type:Species	http://mo-ld.org/mine_vocabulary:hasSpecies	8	8
http://mo-ld.org/mine_type:Genus	http://mo-ld.org/mine_vocabulary:hasGenus	8	7
http://mo-ld.org/mine_type:CommonName	http://mo-ld.org/mine_vocabulary:hasCommonName	7	7
http://mo-ld.org/resource/humanmine_SnoRNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	6	1
http://mo-ld.org/resource/humanmine_RNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	6	1
http://mo-ld.org/mine_type:Annotations	http://mo-ld.org/mine_vocabulary:hasAnnotations	4	2
http://mo-ld.org/resource/humanmine_LongTerminalRepeat	http://mo-ld.org/mine_vocabulary:hasBioEntity	2	1
http://mo-ld.org/mine_type:Abbreviation	http://mo-ld.org/mine_vocabulary:hasAbbreviation	1	1
http://mo-ld.org/resource/humanmine_DLoop	http://mo-ld.org/mine_vocabulary:hasBioEntity	1	1
http://mo-ld.org/mine_type:Version	http://mo-ld.org/mine_vocabulary:hasVersion	1	1
http://mo-ld.org/resource/humanmine_OrthologueEvidenceCode	http://mo-ld.org/mine_vocabulary:hasOrthologueEvidenceCode	1	1
