Subject-Type	Property	Count	Distinct_count
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	2042644	352665
http://mo-ld.org/resource/flymine_Protein	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	2042591	352612
http://mo-ld.org/resource/flymine_Intron	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1983843	661281
http://mo-ld.org/resource/flymine_Homologue	http://mo-ld.org/mine_vocabulary:hasBootstrapScore	1934876	1934876
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasDataSet	1913413	1913413
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasMicroArrayExperiment	1874398	1874398
http://mo-ld.org/resource/flymine_MicroArrayExperiment	http://mo-ld.org/mine_vocabulary:hasMicroArrayResult	1874398	2
http://mo-ld.org/resource/flymine_Transcript	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1845249	459036
http://mo-ld.org/mine_type:End	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1807323	1807323
http://mo-ld.org/mine_type:End	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1807323	1807323
http://mo-ld.org/mine_type:Start	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1802691	1802691
http://mo-ld.org/mine_type:Start	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1802691	1802691
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasIntron	1760688	375362
http://mo-ld.org/resource/flymine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasIntron	1760688	375362
http://mo-ld.org/resource/flymine_MRNA	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1750928	437732
http://mo-ld.org/resource/flymine_Gene	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1699914	566638
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasRNASeqResult	1690488	16272
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasRNASeqResult	1690488	16272
http://mo-ld.org/resource/flymine_RNASeqResult	http://mo-ld.org/mine_vocabulary:hasExpressionScore	1690488	1690488
http://mo-ld.org/resource/flymine_RNASeqResult	http://mo-ld.org/mine_vocabulary:hasExpressionLevel	1690488	1690488
http://mo-ld.org/resource/flymine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasRNASeqResult	1690488	16272
http://mo-ld.org/resource/flymine_RNASeqResult	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1690488	1690488
http://mo-ld.org/resource/flymine_RNASeqResult	http://mo-ld.org/mine_vocabulary:hasGene	1690488	1690488
http://mo-ld.org/resource/flymine_RNASeqResult	http://mo-ld.org/mine_vocabulary:hasStage	1690488	1690488
http://mo-ld.org/resource/flymine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasSynonym	1669409	699527
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasMicroArrayResult	1594359	16697
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasGene	1594359	1542033
http://mo-ld.org/resource/flymine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasPublication	1576518	773712
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasSymbol	1485327	1485327
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasDataSet	1461972	566638
http://mo-ld.org/mine_type:Symbol	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1427922	1427922
http://mo-ld.org/mine_type:Symbol	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1427922	1427922
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasMicroArrayAssay	1406650	1406650
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasType	1406650	1406650
http://mo-ld.org/resource/flymine_MicroArrayAssay	http://mo-ld.org/mine_vocabulary:hasMicroArrayResult	1406650	167
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasValue	1406650	1406650
http://mo-ld.org/resource/flymine_Author	http://mo-ld.org/mine_vocabulary:hasPublication	1389593	559141
http://mo-ld.org/resource/flymine_Publication	http://mo-ld.org/mine_vocabulary:hasAuthor	1389593	234240
http://mo-ld.org/resource/flymine_Protein	http://mo-ld.org/mine_vocabulary:hasSynonym	1385723	321055
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasIsControl	1372359	1372359
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasTranscript	1370126	825221
http://mo-ld.org/resource/flymine_Transcript	http://mo-ld.org/mine_vocabulary:hasExon	1370126	265773
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasScale	1367635	1367635
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasReporter	1333344	1333344
http://mo-ld.org/resource/flymine_Reporter	http://mo-ld.org/mine_vocabulary:hasMicroArrayResult	1333344	72829
http://mo-ld.org/resource/flymine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasSymbol	1326976	1326976
http://mo-ld.org/resource/flymine_MRNA	http://mo-ld.org/mine_vocabulary:hasExon	1320586	246282
http://mo-ld.org/resource/flymine_CDNAClone	http://mo-ld.org/mine_vocabulary:hasMicroArrayResult	1258156	7913
http://mo-ld.org/resource/flymine_Protein	http://mo-ld.org/mine_vocabulary:hasPublication	1207659	346435
http://mo-ld.org/resource/flymine_Protein	http://mo-ld.org/mine_vocabulary:hasUniProtFeature	1113031	159638
http://mo-ld.org/resource/flymine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasType	1113031	1113031
http://mo-ld.org/resource/flymine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	1113031	1113031
http://mo-ld.org/resource/flymine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasProtein	1113031	1113031
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasUniProtFeature	1113031	159638
http://mo-ld.org/resource/flymine_UniProtFeature	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1113031	1113031
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasPublication	1112784	396888
http://mo-ld.org/resource/flymine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasBegin	1112463	1112463
http://mo-ld.org/resource/flymine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasEnd	1112396	1112396
http://mo-ld.org/resource/flymine_Transcript	http://mo-ld.org/mine_vocabulary:hasIntron	1104342	225563
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasTranscript	1104342	656184
http://mo-ld.org/resource/flymine_Interaction	http://mo-ld.org/mine_vocabulary:hasBioEntity	1101525	550767
http://mo-ld.org/resource/flymine_MRNA	http://mo-ld.org/mine_vocabulary:hasIntron	1074293	215359
http://mo-ld.org/resource/flymine_CrossReference	http://www.w3.org/2004/02/skos/core#exactMatch	1048576	1048576
http://mo-ld.org/resource/flymine_FlyAtlasResult	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1013526	506763
http://mo-ld.org/resource/flymine_Protein	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1009570	504785
http://mo-ld.org/mine_type:Md5checksum	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	998561	998561
http://mo-ld.org/mine_type:Md5checksum	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	998561	998561
http://mo-ld.org/resource/flymine_Sequence	http://mo-ld.org/mine_vocabulary:hasMd5checksum	959734	959734
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasCrossReference	916031	425759
http://mo-ld.org/resource/flymine_CrossReference	http://mo-ld.org/mine_vocabulary:hasBioEntity	916031	916031
http://mo-ld.org/resource/flymine_MRNA	http://mo-ld.org/mine_vocabulary:hasSynonym	914994	437730
http://mo-ld.org/resource/flymine_Transcript	http://mo-ld.org/mine_vocabulary:hasSynonym	914994	437730
http://mo-ld.org/resource/flymine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasType	851437	851437
http://mo-ld.org/resource/flymine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasRole1	851437	851437
http://mo-ld.org/resource/flymine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasInteractionExperiment	851437	851437
http://mo-ld.org/resource/flymine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasDataSet	851437	851437
http://mo-ld.org/resource/flymine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasRole2	851437	851437
http://mo-ld.org/resource/flymine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasInteraction	851437	851437
http://mo-ld.org/resource/flymine_InteractionExperiment	http://mo-ld.org/mine_vocabulary:hasInteractionDetail	851437	17502
http://mo-ld.org/resource/flymine_InteractionDetail	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	851437	851437
http://mo-ld.org/resource/flymine_Interaction	http://mo-ld.org/mine_vocabulary:hasInteractionDetail	851437	550705
http://mo-ld.org/resource/flymine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasRelationshipType	851437	851437
http://mo-ld.org/resource/flymine_InteractionDetail	http://www.w3.org/2000/01/rdf-schema#label	851437	851437
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasDataSet	832602	832602
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasOrganism	832602	832602
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	832602	832602
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasSOTerm	832602	832602
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasLength	826899	826899
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasSequence	826861	826861
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasLocation	826861	826861
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasChromosome	826861	826861
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasExon	824591	188335
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasGene	824591	824591
http://mo-ld.org/resource/flymine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasDescription	821047	821047
http://mo-ld.org/resource/flymine_Oligo	http://mo-ld.org/mine_vocabulary:hasOrganism	788252	788252
http://mo-ld.org/resource/flymine_Oligo	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	788252	788252
http://mo-ld.org/resource/flymine_Oligo	http://mo-ld.org/mine_vocabulary:hasSOTerm	788252	788252
http://mo-ld.org/resource/flymine_Oligo	http://mo-ld.org/mine_vocabulary:hasDataSet	788252	788252
http://mo-ld.org/resource/flymine_Oligo	http://mo-ld.org/mine_vocabulary:hasSequence	788251	788251
http://mo-ld.org/resource/flymine_Oligo	http://mo-ld.org/mine_vocabulary:hasLength	788250	788250
http://mo-ld.org/resource/flymine_EST	http://mo-ld.org/mine_vocabulary:hasOrganism	773814	773814
http://mo-ld.org/resource/flymine_EST	http://mo-ld.org/mine_vocabulary:hasSOTerm	773814	773814
http://mo-ld.org/resource/flymine_EST	http://mo-ld.org/mine_vocabulary:hasDataSet	773814	773814
http://mo-ld.org/resource/flymine_EST	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	773814	773814
http://mo-ld.org/resource/flymine_EST	http://mo-ld.org/mine_vocabulary:hasSequence	773813	773813
http://mo-ld.org/resource/flymine_EST	http://mo-ld.org/mine_vocabulary:hasLength	773812	773812
http://mo-ld.org/resource/flymine_Oligo	http://mo-ld.org/mine_vocabulary:hasSecondaryIdentifier	773774	773774
http://mo-ld.org/resource/flymine_EST	http://mo-ld.org/mine_vocabulary:hasSecondaryIdentifier	773774	773774
http://mo-ld.org/resource/flymine_CDS	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	738852	246284
http://mo-ld.org/resource/flymine_CDNAClone	http://mo-ld.org/mine_vocabulary:hasDataSet	734527	722571
http://mo-ld.org/mine_type:Identifier	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	724850	724850
http://mo-ld.org/mine_type:Identifier	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	724850	724850
http://mo-ld.org/resource/flymine_CDNAClone	http://mo-ld.org/mine_vocabulary:hasSecondaryIdentifier	723155	723155
http://mo-ld.org/resource/flymine_CDNAClone	http://mo-ld.org/mine_vocabulary:hasOrganism	723155	723155
http://mo-ld.org/resource/flymine_CDNAClone	http://mo-ld.org/mine_vocabulary:hasSOTerm	722571	722571
http://mo-ld.org/resource/flymine_CDNAClone	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	722571	722571
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasSynonym	699888	208587
http://mo-ld.org/resource/flymine_Protein	http://mo-ld.org/mine_vocabulary:hasComment	696316	207393
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasComment	696316	207393
http://mo-ld.org/resource/flymine_Protein	http://mo-ld.org/mine_vocabulary:hasCrossReference	677573	316324
http://mo-ld.org/resource/flymine_Protein	http://mo-ld.org/mine_vocabulary:hasDataSet	667574	504785
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasSecondaryIdentifier	661281	661281
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasOrganism	661281	661281
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	661281	661281
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasSOTerm	661281	661281
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasDataSet	661281	661281
http://mo-ld.org/resource/flymine_Exon	http://mo-ld.org/mine_vocabulary:hasSymbol	659883	659883
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasLength	657387	657387
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasLocation	657387	657387
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasSequence	657387	657387
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasChromosome	657387	657387
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasIntron	656346	149799
http://mo-ld.org/resource/flymine_Intron	http://mo-ld.org/mine_vocabulary:hasGene	656346	656169
http://mo-ld.org/resource/flymine_CDNAClone	http://mo-ld.org/mine_vocabulary:hasGene	655396	655396
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasCDNAClone	655396	13969
http://mo-ld.org/resource/flymine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasCDNAClone	655396	13969
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasCDNAClone	655396	13969
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasProtein	648483	526055
http://mo-ld.org/resource/flymine_SequenceCollection	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	634130	191330
http://mo-ld.org/resource/flymine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasProtein	614674	492246
http://mo-ld.org/resource/flymine_BioEntity	http://www.w3.org/2000/01/rdf-schema#label	601708	601708
http://mo-ld.org/resource/flymine_UTR	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	597356	149339
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasOrganism	566638	566638
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasSOTerm	566638	566638
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	560861	560861
http://mo-ld.org/resource/flymine_Author	http://www.w3.org/2000/01/rdf-schema#label	559141	559141
http://mo-ld.org/resource/flymine_Author	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	559141	559141
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasInteraction	550767	17235
http://mo-ld.org/resource/flymine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasInteraction	550767	17235
http://mo-ld.org/resource/flymine_Gene	http://mo-ld.org/mine_vocabulary:hasInteraction	550767	17235
http://mo-ld.org/resource/flymine_Interaction	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	550767	550767
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasProbeSet	545778	545778
http://mo-ld.org/resource/flymine_ProbeSet	http://mo-ld.org/mine_vocabulary:hasMicroArrayResult	545778	23104
http://mo-ld.org/resource/flymine_Comment	http://mo-ld.org/mine_vocabulary:hasDescription	520014	520014
http://mo-ld.org/resource/flymine_Comment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	520014	520014
http://mo-ld.org/resource/flymine_Comment	http://mo-ld.org/mine_vocabulary:hasType	520014	520014
http://mo-ld.org/resource/flymine_Transcript	http://mo-ld.org/mine_vocabulary:hasDataSet	509524	459034
http://mo-ld.org/resource/flymine_FlyAtlasResult	http://mo-ld.org/mine_vocabulary:hasPresentCall	506763	506763
http://mo-ld.org/resource/flymine_FlyAtlasResult	http://mo-ld.org/mine_vocabulary:hasMRNASignalSEM	506763	506763
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasMRNASignalSEM	506763	506763
http://mo-ld.org/resource/flymine_FlyAtlasResult	http://mo-ld.org/mine_vocabulary:hasDataSet	506763	506763
http://mo-ld.org/resource/flymine_FlyAtlasResult	http://mo-ld.org/mine_vocabulary:hasMicroArrayExperiment	506763	506763
http://mo-ld.org/resource/flymine_MicroArrayResult	http://mo-ld.org/mine_vocabulary:hasTissue	506763	506763
